index,short_doc,full_doc,category_gold
groups/comp.sys.mac.hardware/51616,f19a044d-10ce-45cb-a2d3-cd083fe499cb.png,f19a044d-10ce-45cb-a2d3-cd083fe499cb-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51588,85957e43-4f4b-472f-a0f9-76945299ec0f.png,85957e43-4f4b-472f-a0f9-76945299ec0f-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/52257,bdaaeae9-80b0-458e-a203-2429549342af.png,bdaaeae9-80b0-458e-a203-2429549342af-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51720,b80141a7-423d-43fd-b70e-49dcb365a673.png,b80141a7-423d-43fd-b70e-49dcb365a673-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51496,45a81874-a753-470b-b55b-edbcc957579b.png,45a81874-a753-470b-b55b-edbcc957579b-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51669,10d650f9-2698-4211-a748-2d36765d30e6.png,10d650f9-2698-4211-a748-2d36765d30e6-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/50462,31b2b573-221a-485f-b8dd-ce8421664821.png,31b2b573-221a-485f-b8dd-ce8421664821-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/52097,e49d41b5-97de-4cea-ad78-36076a626568.png,e49d41b5-97de-4cea-ad78-36076a626568-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51799,7dc44ccf-2e2a-45fb-bbfc-d8f4d6e377b3.png,7dc44ccf-2e2a-45fb-bbfc-d8f4d6e377b3-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51542,73e89595-6ff4-4d1e-a537-4c9be0d6c777.png,73e89595-6ff4-4d1e-a537-4c9be0d6c777-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51731,3d1da11c-304f-4eb6-8c2a-1f041652f933.png,3d1da11c-304f-4eb6-8c2a-1f041652f933-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/52041,6e3aef95-dd92-4953-ae6c-70f68cda2c39.png,6e3aef95-dd92-4953-ae6c-70f68cda2c39-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/50502,0a6617d9-2798-4e6a-b17c-1e8495cc76d3.png,0a6617d9-2798-4e6a-b17c-1e8495cc76d3-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/52081,754c7229-8cdb-4495-8f27-daba39fa5921.png,754c7229-8cdb-4495-8f27-daba39fa5921-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51784,8b69af4c-c538-4e84-94e4-7065aeb9fa4b.png,8b69af4c-c538-4e84-94e4-7065aeb9fa4b-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51722,b76ef977-68bd-43e0-a43a-4f0618b2f69f.png,b76ef977-68bd-43e0-a43a-4f0618b2f69f-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/51560,b4f3797f-bfb3-44fe-a0d8-36d1ce7f230e.png,b4f3797f-bfb3-44fe-a0d8-36d1ce7f230e-full,comp_sys_mac_hardware
groups/comp.sys.mac.hardware/52168,8684e070-5f04-44c7-a261-e312e444e278.png,8684e070-5f04-44c7-a261-e312e444e278-full,comp_sys_mac_hardware
groups/comp.windows.x/67332,29f8cb94-d486-459c-b1e9-4e5e49cb93b9.png,29f8cb94-d486-459c-b1e9-4e5e49cb93b9-full,comp_windows_x
groups/comp.windows.x/66424,d003a4a2-1fd4-42b8-a658-b934b2e45599.png,d003a4a2-1fd4-42b8-a658-b934b2e45599-full,comp_windows_x
groups/comp.windows.x/67102,5bc2dc02-6fb5-4cde-8883-6b5ad1688d1b.png,5bc2dc02-6fb5-4cde-8883-6b5ad1688d1b-full,comp_windows_x
groups/comp.windows.x/67419,e26ba024-115f-472c-b150-3c6a5a68fa53.png,e26ba024-115f-472c-b150-3c6a5a68fa53-full,comp_windows_x
groups/comp.windows.x/67412,57ed9993-b714-415f-a471-8ab5f61e449b.png,57ed9993-b714-415f-a471-8ab5f61e449b-full,comp_windows_x
groups/comp.windows.x/67532,d4c7cab2-8ea8-4573-ad14-8b6e0eaef363.png,d4c7cab2-8ea8-4573-ad14-8b6e0eaef363-full,comp_windows_x
groups/comp.windows.x/67097,f305b188-d985-4167-8f33-b5d43138388c.png,f305b188-d985-4167-8f33-b5d43138388c-full,comp_windows_x
groups/comp.windows.x/67051,2587eadc-4fdf-4147-a172-8baa0d709619.png,2587eadc-4fdf-4147-a172-8baa0d709619-full,comp_windows_x
groups/comp.windows.x/67992,706a3e97-3c69-45f2-aaf7-82120dba5cff.png,706a3e97-3c69-45f2-aaf7-82120dba5cff-full,comp_windows_x
groups/comp.windows.x/67316,0d2d07a3-3151-499b-bbbd-0cb77b8ddb1e.png,0d2d07a3-3151-499b-bbbd-0cb77b8ddb1e-full,comp_windows_x
groups/comp.windows.x/67549,7e6c64e9-712b-4a94-b291-a5ac1761dbfa.png,7e6c64e9-712b-4a94-b291-a5ac1761dbfa-full,comp_windows_x
groups/comp.windows.x/67262,b73503f2-39be-4d9e-aa4f-b67093dc1695.png,b73503f2-39be-4d9e-aa4f-b67093dc1695-full,comp_windows_x
groups/comp.windows.x/67096,959b65fb-4e75-468d-9571-fc1087b55371.png,959b65fb-4e75-468d-9571-fc1087b55371-full,comp_windows_x
groups/comp.windows.x/68218,1d164655-6c12-45e3-89e3-21e397266b4e.png,1d164655-6c12-45e3-89e3-21e397266b4e-full,comp_windows_x
groups/comp.windows.x/67435,f4afe255-dc9f-4c5b-abf3-cabcb9c99f5d.png,f4afe255-dc9f-4c5b-abf3-cabcb9c99f5d-full,comp_windows_x
groups/comp.windows.x/67191,69698d8f-1c35-4078-aede-957e849bf7a4.png,69698d8f-1c35-4078-aede-957e849bf7a4-full,comp_windows_x
groups/comp.windows.x/68299,6226e442-44a5-42e4-9a74-758cd1d94811.png,6226e442-44a5-42e4-9a74-758cd1d94811-full,comp_windows_x
groups/comp.windows.x/67273,2a4ef0cb-80ee-4a28-be89-a6f4215cecb0.png,2a4ef0cb-80ee-4a28-be89-a6f4215cecb0-full,comp_windows_x
groups/comp.windows.x/67014,f723bb08-b3cb-42ce-8bac-1623eeaae9ab.png,f723bb08-b3cb-42ce-8bac-1623eeaae9ab-full,comp_windows_x
groups/comp.windows.x/66399,19c54a2a-dbba-41cb-8e8f-5098ddbbc71f.png,19c54a2a-dbba-41cb-8e8f-5098ddbbc71f-full,comp_windows_x
groups/comp.windows.x/67996,ba0f1df8-e76d-4fd9-bf92-66bd707a2cbd.png,ba0f1df8-e76d-4fd9-bf92-66bd707a2cbd-full,comp_windows_x
groups/comp.windows.x/66918,d58fb739-e113-4e55-875f-5825d1c450c9.png,d58fb739-e113-4e55-875f-5825d1c450c9-full,comp_windows_x
groups/comp.windows.x/67004,d9101752-1c64-48ec-87fa-df329b4ecac4.png,d9101752-1c64-48ec-87fa-df329b4ecac4-full,comp_windows_x
groups/comp.windows.x/66948,35b55126-84b0-44e5-9040-461b492328e8.png,35b55126-84b0-44e5-9040-461b492328e8-full,comp_windows_x
groups/comp.windows.x/67491,2ab24a19-d377-488d-abda-00f42af03b48.png,2ab24a19-d377-488d-abda-00f42af03b48-full,comp_windows_x
groups/comp.windows.x/68114,28f72b87-7e8f-4f7b-90ca-ab7db36c0954.png,28f72b87-7e8f-4f7b-90ca-ab7db36c0954-full,comp_windows_x
groups/comp.windows.x/67315,7f1932cf-b3b3-4b4d-8a79-d6bd51d1364f.png,7f1932cf-b3b3-4b4d-8a79-d6bd51d1364f-full,comp_windows_x
groups/comp.windows.x/67213,82ec6f64-3633-4c46-a45d-1eb247a96b9e.png,82ec6f64-3633-4c46-a45d-1eb247a96b9e-full,comp_windows_x
groups/comp.windows.x/67360,5d7572cb-528e-47a5-b508-0e3e04c086a2.png,5d7572cb-528e-47a5-b508-0e3e04c086a2-full,comp_windows_x
groups/comp.windows.x/68238,3bc665e8-3bc5-40f6-8f0b-7cef273d4282.png,3bc665e8-3bc5-40f6-8f0b-7cef273d4282-full,comp_windows_x
groups/comp.windows.x/67484,635d75b3-25c3-4b26-92e8-650b9f4625fd.png,635d75b3-25c3-4b26-92e8-650b9f4625fd-full,comp_windows_x
groups/comp.windows.x/67531,731450bc-6d63-4fff-ba8e-88d4ccfce25e.png,731450bc-6d63-4fff-ba8e-88d4ccfce25e-full,comp_windows_x
groups/comp.windows.x/67136,b3c19ed5-7798-499a-93f4-24d3d0160205.png,b3c19ed5-7798-499a-93f4-24d3d0160205-full,comp_windows_x
groups/comp.windows.x/67069,0baf6a0f-de20-4a78-b889-78f58bfecf00.png,0baf6a0f-de20-4a78-b889-78f58bfecf00-full,comp_windows_x
groups/comp.windows.x/67424,c44d4caf-0816-4430-85ae-a1e4bcd732df.png,c44d4caf-0816-4430-85ae-a1e4bcd732df-full,comp_windows_x
groups/comp.windows.x/68278,85e4a2b2-ddd9-46a5-b3b8-7d479659d42e.png,85e4a2b2-ddd9-46a5-b3b8-7d479659d42e-full,comp_windows_x
groups/comp.windows.x/67154,79d3cb33-5f85-4e97-a146-d6affea41644.png,79d3cb33-5f85-4e97-a146-d6affea41644-full,comp_windows_x
groups/comp.windows.x/67364,cc2777e9-b0a2-4c51-9d34-9588d31d04ec.png,cc2777e9-b0a2-4c51-9d34-9588d31d04ec-full,comp_windows_x
groups/comp.windows.x/67301,b00850e9-6a44-431a-8035-d6bd9e55f4f3.png,b00850e9-6a44-431a-8035-d6bd9e55f4f3-full,comp_windows_x
groups/comp.windows.x/66403,2c7c76e7-00ab-4b27-bb6a-3ad7ef08bf7f.png,2c7c76e7-00ab-4b27-bb6a-3ad7ef08bf7f-full,comp_windows_x
groups/comp.windows.x/68255,cf9ed3ff-611d-4422-9a3a-bc56b8ae875f.png,cf9ed3ff-611d-4422-9a3a-bc56b8ae875f-full,comp_windows_x
groups/comp.windows.x/66920,9b9e0efb-ac66-45c0-9dd9-b86c1d580068.png,9b9e0efb-ac66-45c0-9dd9-b86c1d580068-full,comp_windows_x
groups/comp.windows.x/66967,5d612386-7724-41e7-8d8d-b3749adb5d48.png,5d612386-7724-41e7-8d8d-b3749adb5d48-full,comp_windows_x
groups/comp.windows.x/66914,f38b9a0f-742c-4a41-85e8-8a902ccf49b6.png,f38b9a0f-742c-4a41-85e8-8a902ccf49b6-full,comp_windows_x
groups/comp.windows.x/67198,9f3476e2-cabb-4302-a16e-3b78c41b4614.png,9f3476e2-cabb-4302-a16e-3b78c41b4614-full,comp_windows_x
groups/comp.windows.x/67227,1f7cfe58-ad87-499f-8f1c-e985ffca1e00.png,1f7cfe58-ad87-499f-8f1c-e985ffca1e00-full,comp_windows_x
groups/comp.windows.x/67138,a6e53c0d-5245-4c8b-82ef-36b6c3199c55.png,a6e53c0d-5245-4c8b-82ef-36b6c3199c55-full,comp_windows_x
groups/comp.windows.x/68327,08632a37-05e2-41e2-9e48-c06d12ecabc8.png,08632a37-05e2-41e2-9e48-c06d12ecabc8-full,comp_windows_x
groups/comp.windows.x/66970,0c7a41f1-bfc1-476b-ae82-d10765efcb6d.png,0c7a41f1-bfc1-476b-ae82-d10765efcb6d-full,comp_windows_x
groups/comp.windows.x/67428,bfdcfbe5-f768-48fa-8fe5-f2aace68e205.png,bfdcfbe5-f768-48fa-8fe5-f2aace68e205-full,comp_windows_x
groups/comp.windows.x/66971,65f61002-0fc3-4af4-a82e-fc44918daa3e.png,65f61002-0fc3-4af4-a82e-fc44918daa3e-full,comp_windows_x
groups/comp.windows.x/66929,1ccb23c1-f068-4a16-9310-fbe4e5d0d457.png,1ccb23c1-f068-4a16-9310-fbe4e5d0d457-full,comp_windows_x
groups/comp.windows.x/67279,b35562eb-8d14-4afc-8869-1bc32c632d7e.png,b35562eb-8d14-4afc-8869-1bc32c632d7e-full,comp_windows_x
groups/comp.windows.x/67045,55f18ab8-e9a5-441c-ab25-84cf8d7ea38b.png,55f18ab8-e9a5-441c-ab25-84cf8d7ea38b-full,comp_windows_x
groups/comp.windows.x/68307,47fa179a-88eb-455b-91df-674272118d6f.png,47fa179a-88eb-455b-91df-674272118d6f-full,comp_windows_x
groups/comp.windows.x/67011,c00c66a0-4412-45f5-ae00-928e9b2f72ee.png,c00c66a0-4412-45f5-ae00-928e9b2f72ee-full,comp_windows_x
groups/comp.windows.x/67551,a0948b64-c1fc-4b13-b6e4-7c9e718c9094.png,a0948b64-c1fc-4b13-b6e4-7c9e718c9094-full,comp_windows_x
groups/comp.windows.x/67304,87bc1901-018d-4713-9e92-0779cf5afe47.png,87bc1901-018d-4713-9e92-0779cf5afe47-full,comp_windows_x
groups/comp.windows.x/66426,90c92397-e9b8-4751-abb5-589e4c8e1708.png,90c92397-e9b8-4751-abb5-589e4c8e1708-full,comp_windows_x
groups/comp.windows.x/67135,c98d23b4-c4f0-482e-bd5a-7c4f91ca32e1.png,c98d23b4-c4f0-482e-bd5a-7c4f91ca32e1-full,comp_windows_x
groups/comp.windows.x/67543,71b037a1-b319-4f14-94bb-35ebff881887.png,71b037a1-b319-4f14-94bb-35ebff881887-full,comp_windows_x
groups/comp.windows.x/68321,a0824bcc-ae24-4d87-8c28-f986950e59e4.png,a0824bcc-ae24-4d87-8c28-f986950e59e4-full,comp_windows_x
groups/comp.windows.x/67214,ef7ab4c8-f5fd-4c53-9982-7aa17d0660d2.png,ef7ab4c8-f5fd-4c53-9982-7aa17d0660d2-full,comp_windows_x
groups/comp.windows.x/67511,a2e864c8-a17b-485d-bccb-ab7dbc8def83.png,a2e864c8-a17b-485d-bccb-ab7dbc8def83-full,comp_windows_x
groups/comp.windows.x/67477,6d3a9e80-f1cc-4eb1-a7b2-291b73bd3252.png,6d3a9e80-f1cc-4eb1-a7b2-291b73bd3252-full,comp_windows_x
groups/comp.windows.x/68320,4cb71590-b6ee-4f5f-9529-4868c3583010.png,4cb71590-b6ee-4f5f-9529-4868c3583010-full,comp_windows_x
groups/comp.windows.x/67300,c41d6d38-98de-41d6-8337-5a30bd622653.png,c41d6d38-98de-41d6-8337-5a30bd622653-full,comp_windows_x
groups/comp.windows.x/66435,d0b7e81f-8c88-4c12-997b-e89f1d54abbf.png,d0b7e81f-8c88-4c12-997b-e89f1d54abbf-full,comp_windows_x
groups/comp.windows.x/67230,af89272d-23a2-4323-8a26-6aa56d5a9534.png,af89272d-23a2-4323-8a26-6aa56d5a9534-full,comp_windows_x
groups/comp.windows.x/67317,50177d5e-1e62-4618-925e-05d577f0dcaa.png,50177d5e-1e62-4618-925e-05d577f0dcaa-full,comp_windows_x
groups/comp.windows.x/68075,926ea3d4-dfdd-47f2-b43f-7667edb4d825.png,926ea3d4-dfdd-47f2-b43f-7667edb4d825-full,comp_windows_x
groups/comp.windows.x/66908,f96c7743-9484-45a9-8709-f28db36ab4f1.png,f96c7743-9484-45a9-8709-f28db36ab4f1-full,comp_windows_x
groups/comp.windows.x/67149,f1194e59-1ee9-4182-85bc-dd266088d6d6.png,f1194e59-1ee9-4182-85bc-dd266088d6d6-full,comp_windows_x
groups/comp.windows.x/66981,67b87ac2-b435-42e2-8430-fa1aeea7da55.png,67b87ac2-b435-42e2-8430-fa1aeea7da55-full,comp_windows_x
groups/comp.windows.x/67147,25e3f15e-1f28-4a88-9aa1-106522a6bd45.png,25e3f15e-1f28-4a88-9aa1-106522a6bd45-full,comp_windows_x
groups/comp.windows.x/67974,9fc1aeff-7550-4e57-97c5-7a6dd6f3582d.png,9fc1aeff-7550-4e57-97c5-7a6dd6f3582d-full,comp_windows_x
groups/comp.windows.x/67082,92380419-463c-480f-9f08-a35643ec1065.png,92380419-463c-480f-9f08-a35643ec1065-full,comp_windows_x
groups/comp.windows.x/67088,67da733e-a855-486c-b774-e03bbf50af16.png,67da733e-a855-486c-b774-e03bbf50af16-full,comp_windows_x
groups/comp.windows.x/66897,36d9ef3b-da9b-4f01-b3bc-ca41cca9fcf8.png,36d9ef3b-da9b-4f01-b3bc-ca41cca9fcf8-full,comp_windows_x
groups/comp.windows.x/66903,ea738d97-2d91-4edb-b9bb-e4c23b5bb7fa.png,ea738d97-2d91-4edb-b9bb-e4c23b5bb7fa-full,comp_windows_x
groups/comp.windows.x/67099,7373a007-9ea2-4ea0-a4fb-f2af84c528d8.png,7373a007-9ea2-4ea0-a4fb-f2af84c528d8-full,comp_windows_x
groups/comp.windows.x/67382,80866f95-b6fe-491f-a64a-f9c04b7c5ce6.png,80866f95-b6fe-491f-a64a-f9c04b7c5ce6-full,comp_windows_x
groups/comp.windows.x/67258,ee63e969-a4ba-41f7-8665-92e0c9a807cb.png,ee63e969-a4ba-41f7-8665-92e0c9a807cb-full,comp_windows_x
groups/comp.windows.x/66414,e12195ea-0d81-4333-9022-ef6e7e9cf5e2.png,e12195ea-0d81-4333-9022-ef6e7e9cf5e2-full,comp_windows_x
groups/comp.windows.x/67219,b7cbfafa-3989-4fc8-912c-7e5dc5782d5c.png,b7cbfafa-3989-4fc8-912c-7e5dc5782d5c-full,comp_windows_x
groups/comp.windows.x/66419,826e7d76-ae54-41e8-b93c-ab113928f9fd.png,826e7d76-ae54-41e8-b93c-ab113928f9fd-full,comp_windows_x
groups/comp.windows.x/68119,1998f814-da04-43d2-9d56-d049a7045a6d.png,1998f814-da04-43d2-9d56-d049a7045a6d-full,comp_windows_x
groups/comp.windows.x/67075,bbe7236e-7561-4ed6-ad9c-eb17c06fdbcf.png,bbe7236e-7561-4ed6-ad9c-eb17c06fdbcf-full,comp_windows_x
groups/comp.windows.x/68305,6409d95e-988d-4ef9-8b2c-2462de2cb050.png,6409d95e-988d-4ef9-8b2c-2462de2cb050-full,comp_windows_x
groups/comp.windows.x/67990,a047d29b-2f2a-4dcb-b6ee-c9c4c981899a.png,a047d29b-2f2a-4dcb-b6ee-c9c4c981899a-full,comp_windows_x
groups/comp.windows.x/66420,64c5e468-0350-4911-87e8-7b8634a9c3df.png,64c5e468-0350-4911-87e8-7b8634a9c3df-full,comp_windows_x
groups/comp.windows.x/67525,ed5e17d4-8edc-43b8-af6b-56017c42226c.png,ed5e17d4-8edc-43b8-af6b-56017c42226c-full,comp_windows_x
groups/comp.windows.x/66939,4b7daa45-daf7-4b42-8af2-40377980f54f.png,4b7daa45-daf7-4b42-8af2-40377980f54f-full,comp_windows_x
groups/comp.windows.x/67377,fc68bde8-1a0a-4229-8f86-f3764797cfa3.png,fc68bde8-1a0a-4229-8f86-f3764797cfa3-full,comp_windows_x
groups/comp.windows.x/67042,592a1b20-cef1-4aed-8344-d2f2fb09e283.png,592a1b20-cef1-4aed-8344-d2f2fb09e283-full,comp_windows_x
groups/comp.windows.x/67202,442d39cb-80b4-4ed1-ab21-da67a620d66f.png,442d39cb-80b4-4ed1-ab21-da67a620d66f-full,comp_windows_x
groups/comp.windows.x/67095,d013193e-0a37-4664-88cb-cc207f2022da.png,d013193e-0a37-4664-88cb-cc207f2022da-full,comp_windows_x
groups/comp.windows.x/67007,13492f19-c511-4328-9ea3-b1f97feb1128.png,13492f19-c511-4328-9ea3-b1f97feb1128-full,comp_windows_x
groups/comp.windows.x/66878,058311c2-61cb-419c-a62f-c56ef801ef1d.png,058311c2-61cb-419c-a62f-c56ef801ef1d-full,comp_windows_x
groups/comp.windows.x/66401,7ad05090-2bb2-4835-bdd7-6dc15c307153.png,7ad05090-2bb2-4835-bdd7-6dc15c307153-full,comp_windows_x
groups/comp.windows.x/68333,bac7c007-2e58-4fae-bdbc-3fd2795b2cf0.png,bac7c007-2e58-4fae-bdbc-3fd2795b2cf0-full,comp_windows_x
groups/comp.windows.x/67199,8102fd00-6a39-4be7-8fc2-1858dc1fb99e.png,8102fd00-6a39-4be7-8fc2-1858dc1fb99e-full,comp_windows_x
groups/comp.windows.x/67513,d704c27b-e2c5-4280-93fb-54dc1f965367.png,d704c27b-e2c5-4280-93fb-54dc1f965367-full,comp_windows_x
groups/comp.windows.x/67487,7b55317c-ab26-429a-87e4-a65582880f5b.png,7b55317c-ab26-429a-87e4-a65582880f5b-full,comp_windows_x
groups/comp.windows.x/67057,c66f54a2-5f0d-4884-9850-beecdb05488e.png,c66f54a2-5f0d-4884-9850-beecdb05488e-full,comp_windows_x
groups/comp.windows.x/67248,3f794edb-c1c9-43b2-9412-3ffba060b936.png,3f794edb-c1c9-43b2-9412-3ffba060b936-full,comp_windows_x
groups/comp.windows.x/67505,d18cfb63-f849-46e2-86f6-c3ebc52752ef.png,d18cfb63-f849-46e2-86f6-c3ebc52752ef-full,comp_windows_x
groups/comp.windows.x/66957,52fdaab7-432d-4e6c-8cf7-70b2ef870b47.png,52fdaab7-432d-4e6c-8cf7-70b2ef870b47-full,comp_windows_x
groups/comp.windows.x/67019,345c82b4-42d4-4e70-85f9-1932f5eb67da.png,345c82b4-42d4-4e70-85f9-1932f5eb67da-full,comp_windows_x
groups/comp.windows.x/67288,f0699391-e520-4cf0-9088-8167ce5b55db.png,f0699391-e520-4cf0-9088-8167ce5b55db-full,comp_windows_x
groups/comp.windows.x/67103,beae6bd8-e9ef-4a8a-8084-86395a0e5a94.png,beae6bd8-e9ef-4a8a-8084-86395a0e5a94-full,comp_windows_x
groups/comp.windows.x/68196,c73e3fda-ccd0-45c3-80a8-283c6ed5d67f.png,c73e3fda-ccd0-45c3-80a8-283c6ed5d67f-full,comp_windows_x
groups/comp.windows.x/68302,a1740f09-1d0f-49c5-93ab-a7900a8ac9ca.png,a1740f09-1d0f-49c5-93ab-a7900a8ac9ca-full,comp_windows_x
groups/comp.windows.x/68206,6ae11db6-6b45-4bd6-85a9-fef6669a07c7.png,6ae11db6-6b45-4bd6-85a9-fef6669a07c7-full,comp_windows_x
groups/comp.windows.x/67544,f69d3d50-22c2-4a32-a02a-fd238d6d4d47.png,f69d3d50-22c2-4a32-a02a-fd238d6d4d47-full,comp_windows_x
groups/comp.windows.x/66459,18a90d8c-3ca8-4892-8d4e-588042dcab0c.png,18a90d8c-3ca8-4892-8d4e-588042dcab0c-full,comp_windows_x
groups/comp.windows.x/67006,28d8a298-7c97-4181-b054-a76bc0322915.png,28d8a298-7c97-4181-b054-a76bc0322915-full,comp_windows_x
groups/comp.windows.x/66928,3d801f97-d4a1-407a-98b6-95bb6e6fe5ff.png,3d801f97-d4a1-407a-98b6-95bb6e6fe5ff-full,comp_windows_x
groups/comp.windows.x/68048,23f430bb-4678-4358-b9e1-c6beb6119841.png,23f430bb-4678-4358-b9e1-c6beb6119841-full,comp_windows_x
groups/comp.windows.x/66455,d2b7fc94-bbb9-4db8-99b9-d2ce58030223.png,d2b7fc94-bbb9-4db8-99b9-d2ce58030223-full,comp_windows_x
groups/comp.windows.x/66438,9f83e79a-4695-4014-8109-649dda4348c4.png,9f83e79a-4695-4014-8109-649dda4348c4-full,comp_windows_x
groups/comp.windows.x/68136,4f4084f2-3013-4b2b-b8b2-a750428b537a.png,4f4084f2-3013-4b2b-b8b2-a750428b537a-full,comp_windows_x
groups/comp.windows.x/67347,e4ff06ae-e516-4db9-b407-4240a46ca1d2.png,e4ff06ae-e516-4db9-b407-4240a46ca1d2-full,comp_windows_x
groups/comp.windows.x/67522,bc197e2f-4581-40bc-87dd-72f2723c08e9.png,bc197e2f-4581-40bc-87dd-72f2723c08e9-full,comp_windows_x
groups/comp.windows.x/66879,eff29c89-d85e-4441-a101-1b5de8eeab7f.png,eff29c89-d85e-4441-a101-1b5de8eeab7f-full,comp_windows_x
groups/comp.windows.x/67297,90a3a99a-5ce2-42c2-b106-e8e42198d7b8.png,90a3a99a-5ce2-42c2-b106-e8e42198d7b8-full,comp_windows_x
groups/comp.windows.x/66964,ac6cbe8f-b115-4ee0-855b-2c228eb895e3.png,ac6cbe8f-b115-4ee0-855b-2c228eb895e3-full,comp_windows_x
groups/comp.windows.x/67263,5ecc4e53-706a-4ed1-837f-ec9da787361a.png,5ecc4e53-706a-4ed1-837f-ec9da787361a-full,comp_windows_x
groups/comp.windows.x/67162,a2a638ce-223f-4483-8a60-3da57bde56db.png,a2a638ce-223f-4483-8a60-3da57bde56db-full,comp_windows_x
groups/comp.windows.x/67328,c57c21a6-470f-403d-842b-842a602ca38f.png,c57c21a6-470f-403d-842b-842a602ca38f-full,comp_windows_x
groups/comp.windows.x/66875,48629751-74d7-42f4-ab1e-fbaee0ad353c.png,48629751-74d7-42f4-ab1e-fbaee0ad353c-full,comp_windows_x
groups/comp.windows.x/66983,3d1e7015-44ef-4fe1-bb04-1b91ae4a0d7c.png,3d1e7015-44ef-4fe1-bb04-1b91ae4a0d7c-full,comp_windows_x
groups/comp.windows.x/67205,67dce747-1918-47af-8c99-a589bd7c275e.png,67dce747-1918-47af-8c99-a589bd7c275e-full,comp_windows_x
groups/comp.windows.x/68076,098d5017-dde1-40a9-a00f-643d2bf00e08.png,098d5017-dde1-40a9-a00f-643d2bf00e08-full,comp_windows_x
groups/comp.windows.x/66940,3b314a71-a39d-4f3e-b440-21442c172ff0.png,3b314a71-a39d-4f3e-b440-21442c172ff0-full,comp_windows_x
groups/comp.windows.x/67439,63b36bf8-2427-4226-855d-76f21653dcd2.png,63b36bf8-2427-4226-855d-76f21653dcd2-full,comp_windows_x
groups/comp.windows.x/67349,e3348fb9-ce5f-4ca3-a180-81a0e79ae359.png,e3348fb9-ce5f-4ca3-a180-81a0e79ae359-full,comp_windows_x
groups/comp.windows.x/67093,29405e01-b8c2-45c6-ab30-10cbeb3d4fb6.png,29405e01-b8c2-45c6-ab30-10cbeb3d4fb6-full,comp_windows_x
groups/comp.windows.x/66427,0a781f71-a6d2-493d-9eca-f6d94d77a7de.png,0a781f71-a6d2-493d-9eca-f6d94d77a7de-full,comp_windows_x
groups/comp.windows.x/68216,7fc5d197-a52e-4439-9bcd-c06e504b64dd.png,7fc5d197-a52e-4439-9bcd-c06e504b64dd-full,comp_windows_x
groups/comp.windows.x/66417,43168cf8-b5f0-4445-97af-7a653ea584bf.png,43168cf8-b5f0-4445-97af-7a653ea584bf-full,comp_windows_x
groups/comp.windows.x/66406,1e42808d-3397-47da-8b5c-86100b750fe9.png,1e42808d-3397-47da-8b5c-86100b750fe9-full,comp_windows_x
groups/comp.windows.x/67355,40d0137c-afe0-435e-8c32-c59502b978e9.png,40d0137c-afe0-435e-8c32-c59502b978e9-full,comp_windows_x
groups/comp.windows.x/66926,8054d3bd-cd5e-4001-8b9f-fbd0fc03aad4.png,8054d3bd-cd5e-4001-8b9f-fbd0fc03aad4-full,comp_windows_x
groups/comp.windows.x/67055,487f3cc6-51d7-49cf-bbf7-b3dcd4c69ca5.png,487f3cc6-51d7-49cf-bbf7-b3dcd4c69ca5-full,comp_windows_x
groups/comp.windows.x/67153,1bbac4f9-b03d-4977-beb8-3a64869ed9c8.png,1bbac4f9-b03d-4977-beb8-3a64869ed9c8-full,comp_windows_x
groups/comp.windows.x/66418,65c3bb88-1925-4d3b-8303-b4e95ee300e9.png,65c3bb88-1925-4d3b-8303-b4e95ee300e9-full,comp_windows_x
groups/comp.windows.x/68013,26b8d22b-89be-409d-a029-54830ef4dd01.png,26b8d22b-89be-409d-a029-54830ef4dd01-full,comp_windows_x
groups/comp.windows.x/67163,8699444e-8c56-4f14-899c-29ef4e90920e.png,8699444e-8c56-4f14-899c-29ef4e90920e-full,comp_windows_x
groups/comp.windows.x/68002,546d61b3-0922-47dd-8544-70f53c04a83c.png,546d61b3-0922-47dd-8544-70f53c04a83c-full,comp_windows_x
groups/comp.windows.x/67340,1b8d9216-6fa2-4754-b9da-fd76ead35171.png,1b8d9216-6fa2-4754-b9da-fd76ead35171-full,comp_windows_x
groups/comp.windows.x/67559,005a638a-51c6-4949-afba-71cb74beb6fd.png,005a638a-51c6-4949-afba-71cb74beb6fd-full,comp_windows_x
